host,avgRTT,packetLoss,latency,hopCount,bandwidth,psnr,ssim_first,ssim_second,kaynak,kayitboyut,kayip,kayip_orani,type,server,real_mos
49,2.0,10000000.0,25.709182,0.971027,15.380065,67209812.0,66060288.0,1149524.0,1.7103514588018789,2,h10,,,,
26,1.0,10000000.0,28.23441,0.977712,16.519349,67209812.0,66060288.0,1149524.0,1.7103514588018789,2,h14,,,,
59,3.0,10000000.0,26.316366,0.965864,14.667912,67209812.0,62914560.0,4295252.0,6.390810913144645,2,h10,,,,
39,2.0,10000000.0,26.289897,0.970464,15.296444,67209812.0,62914560.0,4295252.0,6.390810913144645,2,h14,,,,
101,4.0,10000000.0,25.250634,0.961648,14.162117,67209812.0,60293120.0,6916692.0,10.29119379176362,2,h10,,,,
66,3.0,10000000.0,26.023044,0.966647,14.76864,67209812.0,60293120.0,6916692.0,10.29119379176362,2,h14,,,,
79,4.0,10000000.0,21.820232,0.943874,12.508326,67209812.0,59506688.0,7703124.0,11.461308655349312,2,h10,,,,
23,1.0,10000000.0,25.625768,0.96455,14.503884,67209812.0,59506688.0,7703124.0,11.461308655349312,2,h14,,,,
75,4.0,10000000.0,36.006316,0.99515,23.142274,67209812.0,67371008.0,-161196.0,-0.239839980507608,2,h10,,,,
36,3.0,10000000.0,35.65889,0.994656,22.721044,67209812.0,67371008.0,-161196.0,-0.239839980507608,2,h14,,,,
45,3.0,10000000.0,32.806609,0.990045,20.01971,67209812.0,67108864.0,100948.0,0.1501983073542893,2,h10,,,,
20,3.0,10000000.0,35.514065,0.993754,22.043806,67209812.0,67108864.0,100948.0,0.1501983073542893,2,h14,,,,
32,2.0,10000000.0,25.28229,0.973443,15.758163,67209812.0,65798144.0,1411668.0,2.1003897466637755,2,h10,,,,
7,2.0,10000000.0,25.683999,0.972983,15.683646,67209812.0,65798144.0,1411668.0,2.1003897466637755,2,h14,,,,
32,2.0,10000000.0,25.460504,0.966756,14.782849,67209812.0,62652416.0,4557396.0,6.780849201006543,2,h10,,,,
79,4.0,10000000.0,26.120255,0.967745,14.913987,67209812.0,62652416.0,4557396.0,6.780849201006543,2,h14,,,,
66,4.0,10000000.0,23.589518,0.957144,13.679839,67209812.0,60293120.0,6916692.0,10.29119379176362,2,h10,,,,
47,2.0,10000000.0,25.888742,0.966543,14.755156,67209812.0,60293120.0,6916692.0,10.29119379176362,2,h14,,,,
67,3.0,10000000.0,21.113936,0.940547,12.258231,67209812.0,59244544.0,7965268.0,11.851346943211208,2,h10,,,,
19,1.0,10000000.0,21.313627,0.942332,12.390646,67209812.0,59244544.0,7965268.0,11.851346943211208,2,h14,,,,
102,4.0,10000000.0,33.23362,0.993079,21.598002,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h10,,,,
57,3.0,10000000.0,34.820163,0.994335,22.467669,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h14,,,,
42,2.0,10000000.0,31.698655,0.985772,18.468701,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h14,,,,
71,3.0,10000000.0,28.379155,0.978391,16.653615,67209812.0,65536000.0,1673812.0,2.490428034525673,3,h14,,,,
105,4.0,10000000.0,30.289373,0.982408,17.546753,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h10,,,,
127,4.0,10000000.0,28.531411,0.973437,15.757235,67209812.0,65798144.0,1411668.0,2.1003897466637755,3,h10,,,,
99,3.0,10000000.0,26.587329,0.971209,15.407426,67209812.0,62652416.0,4557396.0,6.780849201006543,3,h10,,,,
63,2.0,10000000.0,25.54465,0.96402,14.439331,67209812.0,60293120.0,6916692.0,10.29119379176362,3,h10,,,,
65,2.0,10000000.0,25.414871,0.961558,14.151919,67209812.0,59506688.0,7703124.0,11.461308655349312,3,h10,,,,
60,2.0,10000000.0,24.214883,0.964414,14.487163,67209812.0,62652416.0,4557396.0,6.780849201006543,3,h14,,,,
47,2.0,10000000.0,24.607491,0.960922,14.080703,67209812.0,60293120.0,6916692.0,10.29119379176362,3,h14,,,,
24,1.0,10000000.0,21.632632,0.944814,12.581742,67209812.0,59506688.0,7703124.0,11.461308655349312,3,h14,,,,
96,4.0,10000000.0,25.914508,0.964696,14.521791,67209812.0,66322432.0,887380.0,1.3203131709399811,3,h10,,,,
89,2.0,10000000.0,36.464288,0.995724,23.689519,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h14,,,,
96,3.0,10000000.0,36.638202,0.994867,22.896315,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h14,,,,
71,2.0,10000000.0,30.316149,0.981703,17.376154,67209812.0,66060288.0,1149524.0,1.7103514588018789,3,h14,,,,
97,4.0,10000000.0,25.002537,0.963459,14.372169,67209812.0,65798144.0,1411668.0,2.1003897466637755,3,h10,,,,
76,3.0,10000000.0,26.386198,0.96129,14.12182,67209812.0,64487424.0,2722388.0,4.050581185973262,3,h10,,,,
50,2.0,10000000.0,26.362065,0.970825,15.349924,67209812.0,62914560.0,4295252.0,6.390810913144645,3,h10,,,,
56,2.0,10000000.0,25.35159,0.960613,14.046426,67209812.0,60293120.0,6916692.0,10.29119379176362,3,h10,,,,
76,3.0,10000000.0,22.02026,0.945709,12.652682,67209812.0,59506688.0,7703124.0,11.461308655349312,3,h10,,,,
72,2.0,10000000.0,26.185658,0.970312,15.274124,67209812.0,62914560.0,4295252.0,6.390810913144645,3,h14,,,,
97,4.0,10000000.0,26.035729,0.968076,14.958855,67209812.0,60555264.0,6654548.0,9.90115550390172,3,h14,,,,
46,1.0,10000000.0,21.452764,0.945197,12.611992,67209812.0,59506688.0,7703124.0,11.461308655349312,3,h14,,,,
67,4.0,10000000.0,35.45852,0.994367,22.492257,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h10,,,,
73,3.0,10000000.0,36.675886,0.995967,23.943228,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h14,,,,
47,2.0,10000000.0,35.885869,0.993971,22.197252,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h14,,,,
154,3.0,10000000.0,25.65772,0.975301,16.073242,67209812.0,66060288.0,1149524.0,1.7103514588018789,3,h14,,,,
150,3.0,10000000.0,34.96164,0.99299,21.542792,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h10,,,,
98,2.0,10000000.0,25.904404,0.97604,16.205157,67209812.0,66060288.0,1149524.0,1.7103514588018789,3,h10,,,,
98,2.0,10000000.0,26.033928,0.970264,15.267182,67209812.0,62914560.0,4295252.0,6.390810913144645,3,h10,,,,
147,3.0,10000000.0,25.772975,0.963862,14.420326,67209812.0,60293120.0,6916692.0,10.29119379176362,3,h10,,,,
97,2.0,10000000.0,21.103957,0.941977,12.363977,67209812.0,59244544.0,7965268.0,11.851346943211208,3,h10,,,,
153,3.0,10000000.0,25.604316,0.969785,15.197717,67209812.0,62914560.0,4295252.0,6.390810913144645,3,h14,,,,
152,3.0,10000000.0,25.841098,0.965247,14.590078,67209812.0,60293120.0,6916692.0,10.29119379176362,3,h14,,,,
51,1.0,10000000.0,25.173841,0.961035,14.093285,67209812.0,59244544.0,7965268.0,11.851346943211208,3,h14,,,,
62,3.0,10000000.0,36.588956,0.995972,23.949255,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h14,,,,
75,4.0,10000000.0,36.638466,0.995991,23.969546,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h10,,,,
86,4.0,10000000.0,31.9867,0.990722,20.325586,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h10,,,,
64,3.0,10000000.0,25.354396,0.977241,16.428398,67209812.0,66060288.0,1149524.0,1.7103514588018789,3,h10,,,,
68,3.0,10000000.0,24.754179,0.981029,17.219038,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h14,,,,
25,1.0,10000000.0,25.52964,0.975023,16.024605,67209812.0,66060288.0,1149524.0,1.7103514588018789,3,h14,,,,
46,2.0,10000000.0,25.921448,0.968819,15.061133,67209812.0,62652416.0,4557396.0,6.780849201006543,3,h14,,,,
46,2.0,10000000.0,25.91665,0.965227,14.58764,67209812.0,60293120.0,6916692.0,10.29119379176362,3,h14,,,,
63,3.0,10000000.0,12.784862,0.390107,2.14746,67209812.0,2883584.0,64326228.0,95.70957883351912,3,h14,,,,
74,4.0,10000000.0,25.933301,0.967299,14.854326,67209812.0,62914560.0,4295252.0,6.390810913144645,3,h10,,,,
95,4.0,10000000.0,25.77945,0.965154,14.578469,67209812.0,60293120.0,6916692.0,10.29119379176362,3,h10,,,,
75,3.0,10000000.0,25.278239,0.962493,14.25889,67209812.0,59506688.0,7703124.0,11.461308655349312,3,h10,,,,
92,4.0,10000000.0,35.62826,0.99431,22.448972,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h10,,,,
75,3.0,10000000.0,33.310965,0.991684,20.800917,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h14,,,,
61,2.0,10000000.0,30.361747,0.985707,18.448729,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h14,,,,
76,3.0,10000000.0,29.307155,0.979532,16.889311,67209812.0,66060288.0,1149524.0,1.7103514588018789,3,h14,,,,
53,2.0,10000000.0,31.092091,0.989642,19.847347,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h10,,,,
74,3.0,10000000.0,27.851324,0.979221,16.823816,67209812.0,66060288.0,1149524.0,1.7103514588018789,3,h10,,,,
51,2.0,10000000.0,23.978618,0.963463,14.37271,67209812.0,62652416.0,4557396.0,6.780849201006543,3,h10,,,,
107,4.0,10000000.0,26.032389,0.966489,14.748132,67209812.0,60293120.0,6916692.0,10.29119379176362,3,h10,,,,
106,4.0,10000000.0,21.088763,0.941153,12.302775,67209812.0,59244544.0,7965268.0,11.851346943211208,3,h10,,,,
53,2.0,10000000.0,26.51924,0.97047,15.297313,67209812.0,62652416.0,4557396.0,6.780849201006543,3,h14,,,,
78,3.0,10000000.0,25.950436,0.966876,14.798536,67209812.0,60293120.0,6916692.0,10.29119379176362,3,h14,,,,
24,1.0,10000000.0,21.256217,0.942517,12.404628,67209812.0,59244544.0,7965268.0,11.851346943211208,3,h14,,,,
97,4.0,10000000.0,35.577943,0.993927,22.165908,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h10,,,,
45,2.0,10000000.0,36.971542,0.995849,23.818452,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h14,,,,
68,3.0,10000000.0,34.623233,0.992482,21.238803,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h14,,,,
21,1.0,10000000.0,29.1136,0.981127,17.241564,67209812.0,65798144.0,1411668.0,2.1003897466637755,3,h14,,,,
72,3.0,10000000.0,33.812454,0.991278,20.593676,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h10,,,,
54,2.0,10000000.0,27.319553,0.976593,16.306494,67209812.0,65798144.0,1411668.0,2.1003897466637755,3,h10,,,,
99,4.0,10000000.0,25.92355,0.967449,14.874328,67209812.0,62652416.0,4557396.0,6.780849201006543,3,h10,,,,
96,4.0,10000000.0,25.960307,0.966764,14.783952,67209812.0,60293120.0,6916692.0,10.29119379176362,3,h10,,,,
102,4.0,10000000.0,21.593758,0.945124,12.606149,67209812.0,59244544.0,7965268.0,11.851346943211208,3,h10,,,,
72,3.0,10000000.0,25.653194,0.965944,14.678127,67209812.0,62652416.0,4557396.0,6.780849201006543,3,h14,,,,
48,2.0,10000000.0,25.905182,0.967203,14.841595,67209812.0,60293120.0,6916692.0,10.29119379176362,3,h14,,,,
22,1.0,10000000.0,21.30502,0.943447,12.475454,67209812.0,59244544.0,7965268.0,11.851346943211208,3,h14,,,,
47,2.0,10000000.0,36.419864,0.996162,24.158789,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h14,,,,
36,2.0,10000000.0,36.488654,0.995646,23.610666,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h10,,,,
39,2.0,10000000.0,35.799494,0.99428,22.426212,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h10,,,,
64,3.0,10000000.0,29.675746,0.983186,17.743298,67209812.0,66060288.0,1149524.0,1.7103514588018789,3,h10,,,,
52,2.0,10000000.0,36.048793,0.994262,22.412422,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h14,,,,
82,3.0,10000000.0,30.325293,0.984508,18.09887,67209812.0,66060288.0,1149524.0,1.7103514588018789,3,h14,,,,
71,3.0,10000000.0,26.51818,0.970392,15.285941,67209812.0,62914560.0,4295252.0,6.390810913144645,3,h14,,,,
53,2.0,10000000.0,25.868678,0.96801,14.949886,67209812.0,60555264.0,6654548.0,9.90115550390172,3,h14,,,,
78,3.0,10000000.0,21.469678,0.943211,12.45738,67209812.0,59506688.0,7703124.0,11.461308655349312,3,h14,,,,
93,4.0,10000000.0,26.10073,0.970284,15.270097,67209812.0,62914560.0,4295252.0,6.390810913144645,3,h10,,,,
95,4.0,10000000.0,25.691442,0.967467,14.876761,67209812.0,60555264.0,6654548.0,9.90115550390172,3,h10,,,,
70,3.0,10000000.0,21.410236,0.943183,12.4552,67209812.0,59506688.0,7703124.0,11.461308655349312,3,h10,,,,
26,2.0,10000000.0,34.73496,0.994124,22.309125,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h10,,,,
21,1.0,10000000.0,36.255077,0.995791,23.758707,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h14,,,,
44,2.0,10000000.0,33.86104,0.991156,20.533647,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h14,,,,
38,2.0,10000000.0,29.092175,0.979538,16.890496,67209812.0,65798144.0,1411668.0,2.1003897466637755,3,h14,,,,
101,4.0,10000000.0,32.942298,0.98998,19.991235,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h10,,,,
94,4.0,10000000.0,29.665302,0.980814,17.170127,67209812.0,66060288.0,1149524.0,1.7103514588018789,3,h10,,,,
96,4.0,10000000.0,25.917027,0.966828,14.792262,67209812.0,62652416.0,4557396.0,6.780849201006543,3,h10,,,,
75,3.0,10000000.0,25.313525,0.964025,14.440014,67209812.0,60293120.0,6916692.0,10.29119379176362,3,h10,,,,
91,4.0,10000000.0,21.594007,0.935671,11.91591,67209812.0,59244544.0,7965268.0,11.851346943211208,3,h10,,,,
61,3.0,10000000.0,26.00008,0.96782,14.924104,67209812.0,62652416.0,4557396.0,6.780849201006543,3,h14,,,,
41,2.0,10000000.0,24.8176,0.962617,14.273268,67209812.0,60293120.0,6916692.0,10.29119379176362,3,h14,,,,
21,1.0,10000000.0,25.443634,0.961238,14.115985,67209812.0,59244544.0,7965268.0,11.851346943211208,3,h14,,,,
47,2.0,10000000.0,35.893155,0.995127,23.122384,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h10,,,,
47,2.0,10000000.0,36.369726,0.995486,23.454333,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h14,,,,
61,2.0,10000000.0,34.961067,0.992779,21.414294,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h14,,,,
73,3.0,10000000.0,28.180991,0.980047,16.999858,67209812.0,66060288.0,1149524.0,1.7103514588018789,3,h14,,,,
98,4.0,10000000.0,35.377907,0.993444,21.833442,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h10,,,,
105,4.0,10000000.0,29.889413,0.98336,17.788544,67209812.0,66060288.0,1149524.0,1.7103514588018789,3,h10,,,,
71,3.0,10000000.0,26.843108,0.970943,15.367552,67209812.0,62914560.0,4295252.0,6.390810913144645,3,h10,,,,
96,4.0,10000000.0,25.939628,0.966213,14.712469,67209812.0,60293120.0,6916692.0,10.29119379176362,3,h10,,,,
99,4.0,10000000.0,21.636033,0.943376,12.469984,67209812.0,59506688.0,7703124.0,11.461308655349312,3,h10,,,,
48,2.0,10000000.0,27.371695,0.971003,15.376493,67209812.0,62914560.0,4295252.0,6.390810913144645,3,h14,,,,
71,3.0,10000000.0,26.041669,0.968401,15.003221,67209812.0,60555264.0,6654548.0,9.90115550390172,3,h14,,,,
26,1.0,10000000.0,25.657194,0.963686,14.399206,67209812.0,59506688.0,7703124.0,11.461308655349312,3,h14,,,,
66,3.0,10000000.0,36.480271,0.996034,24.015993,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h10,,,,
51,2.0,10000000.0,36.938544,0.996023,24.004862,67209812.0,67371008.0,-161196.0,-0.239839980507608,3,h14,,,,
67,4.0,10000000.0,31.620081,0.988547,19.410655,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h14,,,,
70,3.0,10000000.0,29.663732,0.979885,16.964799,67209812.0,66060288.0,1149524.0,1.7103514588018789,3,h14,,,,
103,4.0,10000000.0,31.267453,0.989549,19.808566,67209812.0,67108864.0,100948.0,0.1501983073542893,3,h10,,,,
73,3.0,10000000.0,29.915173,0.980088,17.008935,67209812.0,66060288.0,1149524.0,1.7103514588018789,3,h10,,,,
96,4.0,10000000.0,21.60427,0.871942,8.925926,67209812.0,62914560.0,4295252.0,6.390810913144645,3,h10,,,,
101,4.0,10000000.0,25.966529,0.96698,14.812269,67209812.0,60293120.0,6916692.0,10.29119379176362,3,h10,,,,
65,3.0,10000000.0,21.789075,0.879646,9.195406,67209812.0,59506688.0,7703124.0,11.461308655349312,3,h10,,,,
63,3.0,10000000.0,27.157776,0.970911,15.362705,67209812.0,62914560.0,4295252.0,6.390810913144645,3,h14,,,,
20,1.0,10000000.0,26.111773,0.967597,14.894145,67209812.0,60293120.0,6916692.0,10.29119379176362,3,h14,,,,
25,1.0,10000000.0,21.5152,0.944885,12.587316,67209812.0,59506688.0,7703124.0,11.461308655349312,3,h14,,,,
h1,338.71,0.0,71.0,3.0,10000000.0,32.981295,0.989631,19.842745,67209812.0,67371008,-161196,-0.239839980507608,4.0,h14,
h2,382.271,0.0,76.0,3.0,10000000.0,23.066184,0.964379,14.482938,67209812.0,66584576,625236,0.930274883078084,4.0,h14,
h3,242.515,0.0,52.0,2.0,10000000.0,22.968063,0.95302,13.280886,67209812.0,64749568,2460244,3.660542898111365,4.0,h14,
h4,619.431,0.0,73.0,3.0,10000000.0,34.030495,0.993711,22.014069,67209812.0,67371008,-161196,-0.239839980507608,4.0,h10,
h5,873.184,0.0,51.0,2.0,10000000.0,22.678074,0.934652,11.847687,67209812.0,61079552,6130260,9.121078928177926,4.0,h14,
h7,695.507,0.0,74.0,3.0,10000000.0,19.586712,0.909579,10.437284,67209812.0,58458112,8751700,13.0214618067969,4.0,h14,
h8,465.532,0.0,53.0,2.0,10000000.0,19.319369,0.904699,10.209033,67209812.0,57147392,10062420,14.971653246106388,4.0,h14,
h9,229.798,0.0,52.0,2.0,10000000.0,24.223653,0.975124,16.042187,67209812.0,66846720,363092,0.5402365952161866,4.0,h10,
h11,233.952,0.0,49.0,2.0,10000000.0,30.048704,0.980503,17.100257,67209812.0,65798144,1411668,2.1003897466637755,4.0,h10,
h12,252.105,0.0,52.0,2.0,10000000.0,21.739486,0.912574,10.583594,67209812.0,56360960,10848852,16.14176810969208,4.0,h14,
h13,256.348,0.0,55.0,2.0,10000000.0,27.192994,0.9761,16.216088,67209812.0,63176704,4033108,6.00077262528275,4.0,h10,
h6,286.265,0.0,77.0,3.0,10000000.0,27.403132,0.976883,16.360614,67209812.0,61341696,5868116,8.73104064031603,4.0,h10,
h2,336.342,0.0,75.0,3.0,10000000.0,31.385829,0.988315,19.32365,67209812.0,67371008,-161196,-0.239839980507608,4.0,h14,
h3,206.681,0.0,49.0,2.0,10000000.0,26.814209,0.974658,15.961552,67209812.0,66846720,363092,0.5402365952161866,4.0,h14,
h4,345.367,0.0,76.0,3.0,10000000.0,25.393937,0.951769,13.166719,67209812.0,65011712,2198100,3.270504610249468,4.0,h14,
h5,431.468,0.0,49.0,2.0,10000000.0,20.925128,0.915267,10.71945,67209812.0,60817408,6392404,9.511117216039825,4.0,h14,
h7,961.167,0.0,72.0,3.0,10000000.0,21.104383,0.905163,10.23023,67209812.0,57409536,9800276,14.58161495824449,4.0,h14,
h8,951.432,0.0,60.0,2.0,10000000.0,20.687807,0.894665,9.774272,67209812.0,55574528,11635284,17.31188297327777,4.0,h14,
h9,215.751,0.0,53.0,2.0,10000000.0,37.819047,0.997094,25.366422,67209812.0,67371008,-161196,-0.239839980507608,4.0,h10,
h11,755.545,0.0,35.0,1.0,10000000.0,18.931425,0.878095,9.139775,67209812.0,54525952,12683860,18.87203612472536,4.0,h14,
h12,708.99,0.0,60.0,2.0,10000000.0,18.668876,0.876963,9.099639,67209812.0,53739520,13470292,20.04215098831105,4.0,h14,
h13,219.236,0.0,47.0,2.0,10000000.0,35.325435,0.994367,22.492583,67209812.0,67371008,-161196,-0.239839980507608,4.0,h10,
h1,308.156,0.0,104.0,4.0,10000000.0,33.119524,0.990368,20.1629,67209812.0,66846720,363092,0.5402365952161866,4.0,h10,
h6,256.375,0.0,73.0,3.0,10000000.0,31.839556,0.984913,18.213874,67209812.0,65011712,2198100,3.270504610249468,4.0,h10,
h3,257.513,0.0,34.0,4.0,10000000.0,33.08919,0.99166,20.788177,67209812.0,67371008,-161196,-0.239839980507608,4.0,h14,
h4,286.166,0.0,10.0,4.0,10000000.0,27.227475,0.976234,16.240364,67209812.0,66584576,625236,0.930274883078084,4.0,h14,
h5,219.424,0.0,29.0,2.0,10000000.0,24.817846,0.955992,13.564727,67209812.0,65011712,2198100,3.270504610249468,4.0,h14,
h7,287.751,0.0,43.0,3.0,10000000.0,23.3833,0.939642,12.192616,67209812.0,61341696,5868116,8.73104064031603,4.0,h14,
h8,403.284,0.0,46.0,2.0,10000000.0,21.759726,0.924895,11.243333,67209812.0,58458112,8751700,13.0214618067969,4.0,h14,
h9,375.322,0.0,44.0,2.0,10000000.0,33.292859,0.991439,20.67486,67209812.0,67371008,-161196,-0.239839980507608,4.0,h10,
h11,736.838,0.0,23.0,1.0,10000000.0,21.334932,0.911665,10.538687,67209812.0,56885248,10324564,15.361691533968283,4.0,h14,
h12,635.822,0.0,46.0,2.0,10000000.0,19.027408,0.894869,9.782674,67209812.0,56098816,11110996,16.53180639755398,4.0,h14,
h13,211.836,0.0,49.0,2.0,10000000.0,32.210469,0.989351,19.726957,67209812.0,67108864,100948,0.1501983073542893,4.0,h10,
h1,328.46,0.0,95.0,4.0,10000000.0,25.793464,0.975546,16.116456,67209812.0,66060288,1149524,1.7103514588018789,4.0,h10,
h2,312.824,0.0,97.0,4.0,10000000.0,25.784876,0.968719,15.047141,67209812.0,63176704,4033108,6.00077262528275,4.0,h10,
h6,259.814,0.0,75.0,3.0,10000000.0,27.711054,0.977927,16.56144,67209812.0,61341696,5868116,8.73104064031603,4.0,h10,
h4,256.756,0.0,124.0,3.0,10000000.0,34.488372,0.994416,22.530866,67209812.0,67371008,-161196,-0.239839980507608,4.0,h10,
h5,279.72,0.0,79.0,2.0,10000000.0,31.316984,0.98709,18.890641,67209812.0,67371008,-161196,-0.239839980507608,4.0,h14,
h7,262.316,0.0,66.0,3.0,10000000.0,22.555458,0.946046,12.679731,67209812.0,66584576,625236,0.930274883078084,4.0,h14,
h8,282.372,0.0,50.0,2.0,10000000.0,22.769672,0.929094,11.49317,67209812.0,64225280,2984532,4.440619473835159,4.0,h14,
h9,245.172,0.0,54.0,2.0,10000000.0,31.723925,0.988129,19.255181,67209812.0,67371008,-161196,-0.239839980507608,4.0,h10,
h11,880.97,0.0,25.0,1.0,10000000.0,20.796442,0.905017,10.223522,67209812.0,60293120,6916692,10.29119379176362,4.0,h14,
h12,1023.48,0.0,50.0,2.0,10000000.0,19.040082,0.888121,9.512511,67209812.0,56885248,10324564,15.361691533968283,4.0,h14,
h13,927.943,0.0,80.0,2.0,10000000.0,19.311446,0.878704,9.161542,67209812.0,55312384,11897428,17.70192126113967,4.0,h14,
h1,964.41,0.0,100.0,4.0,10000000.0,20.782901,0.886558,9.452279,67209812.0,54263808,12946004,19.262074412587257,4.0,h14,
h2,310.496,0.0,103.0,4.0,10000000.0,30.414899,0.98415,17.999619,67209812.0,66584576,625236,0.930274883078084,4.0,h10,
h3,372.078,0.0,127.0,5.0,10000000.0,29.914169,0.981208,17.26032,67209812.0,64487424,2722388,4.050581185973262,4.0,h10,
h6,373.894,0.0,48.0,1.0,10000000.0,18.658627,0.872925,8.959391,67209812.0,53215232,13994580,20.822227564034847,4.0,h14,
h5,281.935,0.0,50.0,2.0,10000000.0,33.848226,0.992823,21.440765,67209812.0,67371008,-161196,-0.239839980507608,4.0,h14,
h7,258.661,0.0,74.0,3.0,10000000.0,26.744446,0.968155,14.969548,67209812.0,66322432,887380,1.3203131709399811,4.0,h14,
h8,218.79,0.0,69.0,2.0,10000000.0,21.191025,0.920169,10.978306,67209812.0,64225280,2984532,4.440619473835159,4.0,h14,
h9,210.599,0.0,50.0,2.0,10000000.0,35.62228,0.994795,22.835524,67209812.0,67371008,-161196,-0.239839980507608,4.0,h10,
h11,395.54,0.0,24.0,1.0,10000000.0,20.72402,0.906212,10.278516,67209812.0,60030976,7178836,10.681232079625516,4.0,h14,
h12,1008.04,0.0,70.0,2.0,10000000.0,19.341965,0.887561,9.490842,67209812.0,56623104,10586708,15.751729821830182,4.0,h14,
h13,215.335,0.0,48.0,2.0,10000000.0,33.03299,0.990933,20.425576,67209812.0,67108864,100948,0.1501983073542893,4.0,h10,
h1,1135.32,0.0,78.0,3.0,10000000.0,18.704839,0.875454,9.046715,67209812.0,55050240,12159572,18.091959549001565,4.0,h14,
h2,996.12,0.0,82.0,3.0,10000000.0,20.665217,0.885417,9.408813,67209812.0,53739520,13470292,20.04215098831105,4.0,h14,
h3,320.387,0.0,98.0,4.0,10000000.0,30.602148,0.987163,18.915516,67209812.0,66584576,625236,0.930274883078084,4.0,h10,
h4,260.36,0.0,73.0,3.0,10000000.0,31.30423,0.985774,18.469096,67209812.0,64487424,2722388,4.050581185973262,4.0,h10,
h6,542.211,0.0,26.0,1.0,10000000.0,18.490102,0.868653,8.815805,67209812.0,52953088,14256724,21.212265851896746,4.0,h14,
h7,258.106,0.0,48.0,3.0,10000000.0,34.787248,0.992751,21.397497,67209812.0,67371008,-161196,-0.239839980507608,4.0,h14,
h8,204.9,0.0,32.0,2.0,10000000.0,28.331207,0.976237,16.240897,67209812.0,66846720,363092,0.5402365952161866,4.0,h14,
h9,207.703,0.0,60.0,2.0,10000000.0,31.013309,0.991468,20.689415,67209812.0,67371008,-161196,-0.239839980507608,4.0,h10,
h11,205.563,0.0,33.0,1.0,10000000.0,25.643068,0.947224,12.775648,67209812.0,64749568,2460244,3.660542898111365,4.0,h14,
h12,381.28,0.0,86.0,2.0,10000000.0,20.984076,0.909171,10.417763,67209812.0,60555264,6654548,9.90115550390172,4.0,h14,
h13,241.575,0.0,45.0,2.0,10000000.0,34.49783,0.993062,21.587582,67209812.0,67371008,-161196,-0.239839980507608,4.0,h10,
h1,1161.211,0.0,90.0,3.0,10000000.0,19.194304,0.893192,9.713948,67209812.0,57409536,9800276,14.58161495824449,4.0,h14,
h2,1028.907,0.0,71.0,3.0,10000000.0,18.514876,0.883059,9.320328,67209812.0,55312384,11897428,17.70192126113967,4.0,h14,
h3,797.752,0.0,53.0,2.0,10000000.0,20.424987,0.888679,9.534217,67209812.0,54525952,12683860,18.87203612472536,4.0,h14,
h4,256.943,0.0,94.0,3.0,10000000.0,30.722719,0.982526,17.576078,67209812.0,66846720,363092,0.5402365952161866,4.0,h10,
h5,586.811,0.0,53.0,2.0,10000000.0,20.503201,0.885478,9.411094,67209812.0,53477376,13732436,20.43218927617295,4.0,h14,
h6,266.656,0.0,86.0,3.0,10000000.0,27.555477,0.979435,16.868796,67209812.0,64487424,2722388,4.050581185973262,4.0,h10,
h8,203.535,0.0,54.0,2.0,10000000.0,31.621828,0.985405,18.357963,67209812.0,67108864,100948,0.1501983073542893,4.0,h14,
h9,206.918,0.0,94.0,2.0,10000000.0,36.46378,0.996052,24.036675,67209812.0,67371008,-161196,-0.239839980507608,4.0,h10,
